target_id	length	eff_length	est_counts	tpm
Psn	2237	2089.01	1528	46.1577
Bsg25D	3691	3543.01	10155	180.871
lace	2417	2269.01	6731	187.2
Diap2	582	434.122	137	19.9146
spas	1517	1369.01	721.022	33.2356
CG7432	311	166.156	4	1.51917
slgA	4848	4700.01	3063	41.1254
CG42668	2600	2452.01	114	2.93389
LpR1	3755	3607.01	204	3.56899
CG9515	384	237.043	96	25.5568
Grik	279	135.905	0	0
Reck	1076	928.013	10	0.679999
olf413	1030	882.013	58	4.14969
isoQC	786	638.05	45	4.45061
CG6574	1367	1219.01	451	23.347
RpL14_1	959	811.013	0	0
ste24a	1759	1611.01	565	22.1315
Adgf-A	1915	1767.01	9.84788	0.351694
CG6145	1796	1648.01	339	12.9808
CG4751	3251	3103.01	813	16.5337
CG13502	233	94.2036	0	0
Flo1	104	10.823	98	571.398
CG32819	1678	1530.01	13	0.53618
eya	2759	2611.01	192	4.64039
ninaA	185	54.9768	2	2.29569
CG43693	550	402.138	8	1.25539
CG14960	1023	875.013	24.5809	1.77274
CG6833	3461	3313.01	2405	45.8094
CG3842	515	367.2	0	0
Mcr	5522	5374.01	2467	28.9689
CG16908	2255	2107.01	181	5.42093
CG7900	2232	2084.01	9315	282.062
nclb_1	790	642.05	329	32.3362
Fpps	2505	2357.01	73	1.95444
CG10280	891	743.033	17	1.44379
CG8272	2920	2772.01	132	3.00498
CG3295	1905	1757.01	354	12.7142
corto_1	33306	33158	15.0898	0.0287181
mt:ND4_1	116	14.038	0	0
mio	126	17.9702	64	224.745
upSET	7668	7520.01	333	2.7944
CG7358	593	445.116	236	33.4581
CSN7	764	616.05	4759	487.486
Cpr67B_1	627	479.105	2	0.263428
Decay	1259	1111.01	15	0.85199
CG11396	1131	983.013	94	6.03436
NimC2	2652	2504.01	44	1.10886
spin	3743	3595.01	101	1.7729
DNA-ligI	2459	2311.01	424	11.5778
CG3156	3763	3615.01	1653	28.8553
Trpm	1919	1771.01	185	6.59193
CG13258	151	31.2992	0	0
sktl	3829	3681.01	1315	22.5435
Ge-1	4707	4559.01	1129	15.6274
gogo	417	269.664	0	0
CG8245_1	524	376.176	4	0.671013
CG12309	1288	1140.01	11	0.608899
CG15674	1708	1560.01	85	3.43837
Sucb_1	911	763.033	440	36.3891
AdoR	1997	1849.01	14	0.477805
CG30158_1	140	24.9379	6	15.1829
lid	8411	8263.01	6135	46.8531
CG12541	184	54.2228	2	2.32761
fl(2)d	4121	3973.01	2371	37.6594
MED23	1562	1414.01	1134	50.6083
lov	5647	5499.01	1928.74	22.1335
CG9876	1045	897.013	40	2.814
CG32075	2289	2141.01	1046	30.8301
Frq2_1	193	61.0783	0	0
CG12106	2122	1974.01	1021	32.6391
CG17162	2113	1965.01	12	0.38537
CG30101	398	250.866	1	0.251548
CG5445	1523	1375.01	1969	90.3652
CG13901_1	13741	13593	19.5898	0.0909445
CG11970	7908	7760.01	1608	13.0763
Acox57DPA	1166	1018.01	1	0.0619882
CG8112	2774	2626.01	487	11.7029
Mdr65	134	21.7867	0	0
Prp31	1958	1810.01	1072	37.3745
Trxr-1	1760	1612.01	4923	192.719
Ptpmeg2	5727	5579.01	2343	26.5019
CG11360	3636	3488.01	261	4.72199
wech	3326	3178.01	18385	365.065
CG8079	637	489.105	173	22.3206
CG8800	314	169.001	0	0
CG9510	277	134.013	0	0
CG14529	4689	4541.01	59.8056	0.831096
Map205	6156	6008.01	11813	124.077
Treh	524	376.176	451	75.6567
CG5958	681	533.085	2	0.236753
CG8005_1	577	429.122	490	72.0572
sws	1768	1620.01	673	26.2155
CG4914	2436	2288.01	70	1.93064
CG12099	4886	4738.01	944	12.573
rtp	100	10.1187	1	6.23646
CG12499	3296	3148.01	588	11.787
Capr	1404	1256.01	1769	88.8784
Golgin104	2861	2713.01	284	6.60585
lds	4097	3949.01	1227	19.6073
CG8630	239	99.4934	1	0.634261
CG11357	3060	2912.01	1983	42.9726
I-2	1670	1522.01	4072	168.831
CG2321	2375	2227.01	589	16.6899
CG8562	861	713.042	2	0.177002
Nf-YC	2582	2434.01	214	5.54821
mura_1	4919	4771.01	90.9341	1.20276
pch2	1372	1224.01	3054	157.451
CG5276	2735	2587.01	202	4.92737
CG4825	2799	2651.01	285	6.78415
Prp19	2053	1905.01	3760	124.552
CG7369	3746	3598.01	233	4.08654
CG42684	3049	2901.01	74	1.6097
CG42342	3676	3528.01	14	0.250415
Cib2	263	121.052	0	0
CG1582	4490	4342.01	986	14.3301
CG3773	1391	1243.01	608	30.8667
CG10347	1862	1714.01	64	2.35629
Hsp67Ba	476	328.321	0	0
CG10000	2201	2053.01	8	0.245901
elgi_1	1061	913.013	1353	93.5154
CG2930	1185	1037.01	8	0.48682
Caper	2045	1897.01	6987	232.425
CG6843_1	113	13.0563	136	657.327
cic_1	9510	9362.01	1842.55	12.4197
neb	2685	2537.01	234	5.82044
CG1824	2727	2579.01	2528	61.8566
fusl	200	66.6463	0	0
mew	4157	4009.01	106	1.66852
mbo	814	666.05	551	52.2044
Ppt1	928	780.023	369	29.8525
mirr	337	191.186	2	0.66014
CG14894	1302	1154.01	3562	194.781
beat-VI_1	1559	1411.01	44	1.96781
CG4709	2418	2270.01	709	19.7097
CG1461	1485	1337.01	28	1.32155
dib_1	10010	9862.01	10.3231	0.0660552
wnd	4391	4243.01	290	4.31306
Sardh	2534	2386.01	90	2.3803
px	4232	4084.01	555	8.57567
Psa	2993	2845.01	1477	32.7611
Utx	4932	4784.01	13041	172.021
blot	2167	2019.01	54	1.68778
RpL3_1	854	706.042	0	0
CG6040_1	1025	877.013	114	8.20278
CG10254	2248	2100.01	745	22.387
Pu_1	1219	1071.01	37	2.18006
hbn	1392	1244.01	235	11.9208
barc	1550	1402.01	589	26.511
Not3	127	18.4292	46	157.512
ClC-a	157	35.1286	1	1.79639
dsh_1	27552	27404	600.63	1.3831
CG5065	4815	4667.01	286	3.86713
CG10011	524	376.176	0	0
CG7945	970	822.013	616	47.2895
CG8974	2296	2148.01	608	17.862
CG17364	3998	3850.01	160	2.62253
CG13921	5778	5630.01	91.8382	1.02938
CG14797	580	432.122	7	1.02224
Hr39	2536	2388.01	16	0.42281
mrt	3855	3707.01	162	2.75774
mahj	6685	6537.01	791	7.63589
spel1_1	542	394.153	107	17.131
grsm	2324	2176.01	1353	39.2373
AGO3	3767	3619.01	5162	90.0099
sob	519	371.19	5	0.850033
Als2	903	755.033	22	1.83874
wuho	3243	3095.01	2077	42.3483
Coq2	527	379.167	124	20.6373
CG17249	1854	1706.01	373	13.7971
phPB	1628	1480.01	354.62	15.1203
CG3209	5308	5160.01	3171.64	38.7879
Tango5	1986	1838.01	2505	86.0046
Hsepi	3618	3470.01	278	5.05564
eEF1delta	1479	1331.01	15231	722.118
s-cup	410	262.744	3	0.720527
Hasp_1	255	113.712	0	0
pico	962	814.013	303	23.4895
Prosbeta2_1	693	545.079	3667	424.535
Meltrin	918	770.033	69	5.6546
CG11050	1298	1150.01	233	12.7854
CG8312	2935	2787.01	192	4.34735
Ccm3	29113	28965	70.7107	0.154054
ara	558	410.138	5	0.769312
CG15528	343	196.993	2	0.640679
Abd-B	25634	25486	2.31796	0.00573941
tok	2108	1960.01	26	0.837099
Ptpa	1730	1582.01	626	24.9705
CG43658_1	1634	1486.01	116	4.92604
CG2224	1157	1009.01	233	14.5721
Hsp70Aa_1	1077	929.013	1017	69.0815
CG5116	1475	1327.01	737	35.0473
CG1998	947	799.023	8	0.631819
Hydr1	2014	1866.01	367	12.4112
fid	5303	5155.01	24	0.293795
Mipp2	1861	1713.01	926	34.1124
vnd	1907	1759.01	123	4.41264
wat_1	640	492.105	9	1.15411
SmydA-3	1224	1076.01	3	0.175941
mnd_1	102	10.4391	17	102.766
CG15701	3962	3814.01	12	0.198546
sca	226	88.1959	0	0
spn-E	4753	4605.01	7813	107.065
mt:ND1_1	119	15.1044	0	0
CG7275	1197	1049.01	901	54.2009
CdGAPr	2026	1878.01	196	6.58597
dysc	182	52.693	0	0
CG32396	187	56.4926	0	0
MCPH1	5442	5294.01	1543	18.3926
CG18599	46655	46507	225.514	0.305997
l(1)G0289	4151	4003.01	2392	37.7083
CCAP-R	1325	1177.01	12	0.643372
NTPase	1830	1682.01	295	11.0676
PK1-R	121	15.8436	0	0
Nprl3_1	119	15.1044	27	112.803
CG9915	2516	2368.01	6748	179.826
Sec24AB	7099	6951.01	3241	29.4234
Fatp	948	800.023	172	13.5671
CG4558	2206	2058.01	743	22.7826
Orc5	2661	2513.01	693	17.4021
hfw	1741	1593.01	114	4.51594
TBC1D5	2737	2589.01	79	1.92555
CG11122	4298	4150.01	108	1.64224
CG14722	4136	3988.01	1906	30.1598
sbb	1509	1361.01	775	35.9337
Sodh-2	122	16.2412	0	0
INPP5E	2732	2584.01	238	5.81225
Peritrophin-A	151	31.2992	1	2.01618
CG15412	115	13.7168	0	0
Act88F	112	12.7594	0	0
CG3690	198	65.0533	0	0
CG3999	147	28.8992	0	0
unc-5	5650	5502.01	2015	23.1108
CG42638	182	52.693	109	130.538
nst	183	53.4542	215	253.816
Ogg1	806	658.05	73	7.00045
Tengl2	369	222.33	5	1.41917
Nf-YA	1366	1218.01	180	9.32573
scyl	4723	4575.01	742	10.2347
CG3407	2670	2522.01	1976	49.4427
SerRS-m	1638	1490.01	84	3.55755
CG42272	3481	3333.01	78	1.47679
Cyp4p1	172	45.3303	8	11.1369
Fbw5	3523	3375.01	1750	32.7209
beat-IIa_1	132	20.7506	0	0
Shroom	278	134.948	0	0
Nrd1	4554	4406.01	2475	35.448
mIF3	676	528.085	275	32.8618
Cp7Fa	2346	2198.01	13	0.373229
CG3570	1196	1048.01	96	5.78052
bin3	1393	1245.01	98.1938	4.97706
CG4911	5616	5468.01	4865	56.1456
Taz	1483	1335.01	545	25.7616
escl	2643	2495.01	585	14.796
Tango10	1982	1834.01	577	19.8534
CG11275	1072	924.013	4	0.273177
CG13108	311	166.156	0	0
l(1)G0196_1	1594	1446.01	260	11.3465
Rgl	209	73.899	1	0.853933
Picot_2	172	45.3303	0	0
Ada	1145	997.013	443	28.0392
CG2310_1	416	268.684	2	0.469732
Oseg2	6738	6590.01	168.192	1.61057
rau_1	1236	1088.01	4	0.232
CG11456	2004	1856.01	297	10.0981
CG5484	1855	1707.01	1038	38.3727
CG33303	1906	1758.01	779	27.9626
Unc-76	1548	1400.01	251	11.3137
Cyp49a1	128	18.8522	0	0
CG33144	5396	5248.01	28	0.336686
CG13154	564	416.132	11	1.6681
Pgd_2	299	154.727	68	27.7335
Drep1_1	716	568.065	142	15.7744
CHKov2	1455	1307.01	147	7.09741
CG32174	538	390.157	166	26.8491
CG2543	2023	1875.01	657	22.1118
CG13126	1631	1483.01	977	41.5731
CG13313	934	786.023	28	2.24794
CG10073	201	67.4457	0	0
Irk1	2608	2460.01	679	17.4179
tutl	441	293.5	1	0.215008
fry	1261	1113.01	252	14.2877
ple_1	277	134.013	0	0
CG5177	1252	1104.01	11.8224	0.67576
thw_2	159	36.4077	0	0
Ptth	1424	1276.01	14	0.692365
CG10357	581	433.122	10	1.45697
CG3651	1691	1543.01	146	5.97098
clu	4656	4508.01	6410	89.7295
Osi1	1024	876.013	3	0.216109
al_1	894	746.033	3	0.253761
CG8786	2189	2041.01	832	25.7241
cactin	2112	1964.01	1324	42.5408
Rint1	2132	1984.01	454	14.4402
AttC	413	265.704	4	0.95
CG31211	3803	3655.01	664	11.4641
CG12116	455	307.44	1	0.205259
Rhp	150	30.671	2	4.11495
CG32238	781	633.05	13	1.29589
Fur1	4405	4257.01	1151	17.0621
CG12209	565	417.132	8	1.21026
tobi	373	226.274	1	0.278886
GXIVsPLA2_1	455	307.44	103	21.1417
CG12020	373	226.274	3	0.836659
SMC5	3151	3003.01	817	17.1683
ADPS	2529	2381.01	601	15.9285
NDSW	24381	24233	9.26759	0.0241336
bi	36197	36049	2.32257	0.00406573
Fic	2986	2838.01	4257	94.6567
drpr	2192	2044.01	227	7.00817
lig3	2120	1972.01	433	13.8561
gukh	1945	1797.01	17	0.59698
Cpr76Bc	267	124.759	0	0
tld	5460	5312.01	2377	28.2379
rost	1750	1602.01	265	10.4386
GluRIIB	784	636.05	3	0.297641
CHKov1	1650	1502.01	6	0.252081
Ext2	4779	4631.01	1451	19.7721
CG32344_1	1809	1661.01	589	22.3771
Act57B_2	124	17.1185	0	0
CG13074	224	86.4964	1	0.729565
Cyp4e3	246	105.654	1	0.597278
CG30069	1158	1010.01	4	0.249917
CG4502_1	2951	2803.01	403	9.07282
stai	2605	2457.01	904	23.2179
CG6123_1	2009	1861.01	36	1.22072
ric8a	2163	2015.01	762	23.8638
ninaC	111	12.4631	0	0
CG5955_1	133	21.2696	1	2.96689
CG8950	3312	3164.01	397	7.91798
CG9004	3697	3549.01	864	15.3627
Pde9	593	445.116	3	0.425314
boss	2829	2681.01	11	0.258914
Hers	11307	11159	46	0.260132
CG5989	350	203.79	64	19.818
CrebB	2921	2773.01	2145	48.8132
Dhap-at	1174	1026.01	504	30.9985
CG7402_1	112	12.7594	2	9.89149
Tctp	119	15.1044	0	0
CG4538	2516	2368.01	5242	139.693
Dscam1B	292	148.09	4	1.70449
Dscam1D	170	43.9188	2	2.8737
brm	395	247.888	143	36.4035
RpI135	3724	3576.01	3334	58.8341
Pbp49	1406	1258.01	625	31.3514
CG9109	1697	1549.01	37	1.50733
CG4095	134	21.7867	2	5.79295
Dscam1I	103	10.6223	0	0
neo	147	28.8992	0	0
CG9663	3613	3465.01	225	4.0977
arg	1214	1066.01	21	1.24314
CG1646	3978	3830.01	9526	156.954
srl	1700	1552.01	1289	52.4107
CRIF	526	378.172	314	52.3966
Cont	3657	3509.01	456	8.20053
CG32732	2041	1893.01	104	3.46691
DIP1	2074	1926.01	7890	258.512
Incenp	3215	3067.01	5735	117.999
dally_1	1765	1617.01	23	0.897587
TwdlN	298	153.788	1	0.410337
CG5455	356	209.647	32	9.63216
Hrd3	2484	2336.01	2743	74.0991
ClC-b	5029	4881.01	1102	14.2473
SuUR	1006	858.013	50	3.67738
Pde6	6000	5852.01	43	0.463688
CG32187	1336	1188.01	130	6.90533
Ubr3	8452	8304.01	615	4.67358
CycD	5331	5183.01	753	9.16801
CG11655	1526	1378.01	463	21.2026
qm_1	840	692.042	8	0.729491
Cap-G	4827	4679.01	1436	19.367
CG6959	120	15.477	0	0
Dscam1P	528	380.167	1	0.165992
Amt_1	226	88.1959	1	0.715507
nod	7635	7487.01	505.091	4.25719
CG15120	311	166.156	0	0
CG5613	2238	2090.01	12360	373.192
nompC	439	291.503	0	0
CG5999	1903	1755.01	43	1.54615
FASN1	8570	8422.01	2002	15.0007
PCID2	857	709.042	1482	131.898
CG42674	2741	2593.01	12	0.292038
CG10077	2299	2151.01	11158	327.345
Pp1-87B_1	119	15.1044	0	0
JHDM2	4295	4147.01	883.109	13.4382
CG3769_1	739	591.058	8	0.854127
CG7131	378	231.16	2	0.545984
rempA	4146	3998.01	23	0.363033
CG14712	2796	2648.01	1069	25.4753
CG7470_1	154	33.1979	0	0
CG12159	836	688.05	155	14.2159
CG4096	1568	1420.01	2	0.0888792
CG12507	1335	1187.01	8	0.425301
CG5326_1	301	156.607	1	0.402951
AlkB	2430	2282.01	692	19.136
CG8128	3232	3084.01	241	4.93132
CG8026_1	19502	19354	363.224	1.18431
CG7384	3418	3270.01	650	12.5437
dao	1128	980.013	3	0.193175
Sk2	2987	2839.01	316	7.02396
CG2926	3867	3719.01	812.261	13.7826
Lim3	1257	1109.01	15	0.853526
CG12512_1	122	16.2412	103	400.204
fz3	1497	1349.01	11	0.514563
f-cup	2095	1947.01	481	15.5897
Ccm3_1	110	12.1869	27	139.809
Rab3	120	15.477	1	4.07732
CG32814	3863	3715.01	54.8406	0.931545
CG6295	294	149.971	1	0.42078
CG14395_1	244	103.866	1	0.607558
Ranbp16	4262	4114.01	1343	20.6003
shams	921	773.033	840	68.5715
ArgRS-m	733	585.058	33	3.55941
CG2124	1802	1654.01	78	2.9759
CycA	1537	1389.01	7616	346.005
CG5589	1919	1771.01	582	20.7378
hd	1831	1683.01	2182	81.8144
CG46275	120	15.477	0	0
RIOK1	1298	1150.01	1163	63.8174
CG10631_1	12460	12312	1.15087	0.00589875
upd1	4008	3860.01	625	10.2177
Swip-1_1	1021	873.013	116	8.38493
CG3358	548	400.138	377	59.4558
AcCoAS	378	231.16	0	0
CG13868	1834	1686.01	587	21.9705
RpL18A_1	966	818.013	0	0
Lrt	1028	880.013	2	0.143418
CG2781	106	11.1955	0	0
Gld	127	18.4292	1	3.42417
Hmt4-20	5932	5784.01	2411	26.3045
CG14207_2	161	37.712	0	0
CG2519_1	1785	1637.01	0	0
Hsc70-1	140	24.9379	0	0
kcc_1	146	28.3111	1	2.22898
Etf-QO_1	507	359.218	163	28.6347
Zmynd10_1	297	152.834	1	0.412896
mab-21	134	21.7867	0	0
CG31475	166	41.1406	0	0
CG31731	5006	4858.01	602	7.81988
Pld	4264	4116.01	25	0.383288
Axud1	1502	1354.01	274	12.77
Dot	1047	899.013	165	11.5819
pho	3039	2891.01	2294	50.0732
CG34348	1224	1076.01	148	8.67974
mei6	3566	3418.01	190	3.50786
aurA	2026	1878.01	14823	498.081
beta4GalNAcTA	1605	1457.01	722	31.2706
DIP-zeta	2071	1923.01	661	21.6911
svr	1086	938.013	55	3.70012
MICAL-like	637	489.105	140	18.0629
alpha-Est9	357	210.61	1	0.299629
Pka-R1	4527	4379.01	1959.88	28.2433
piwi	2741	2593.01	10247	249.376
CG7110	814	666.05	205	19.4227
RapGAP1	3949	3801.01	1553	25.7831
CG15497	351	204.759	1	0.308191
ssp3	416	268.684	55	12.9176
capt	1011	863.013	10	0.731215
CG31381_1	1248	1100.01	170	9.75244
Mct1_1	1242	1094.01	161	9.28679
Atu	2518	2370.01	7892	210.135
eEF1alpha2_1	136	22.8311	0	0
CG7611	1575	1427.01	2687	118.823
hid	842	694.042	7	0.636465
Oct-TyrR	101	10.2561	1	6.15289
mino	8428	8280.01	1547	11.7902
CG30463	3524	3376.01	106	1.98136
CG42797	3986	3838.01	58	0.953639
gem	5884	5736.01	700	7.70105
CG31803	296	151.879	2	0.830988
CG1504_1	288	144.301	2	0.87463
CG1657	8995	8847.01	62.964	0.449115
RhoGAP93B_1	1026	878.013	153	10.9965
CG1657_1	1267	1119.01	247.036	13.9312
Yp1	2195	2047.01	247	7.61445
Gba1b	1550	1402.01	2	0.0900203
CG18788	1586	1438.01	20	0.877666
CG42534	4976	4828.01	84	1.09793
mio_1	380	233.116	236	63.8854
Cdk12	1557	1409.01	949	42.5024
CG34353	483	335.3	1	0.188204
CG9733	1835	1687.01	15	0.561093
CG7675_1	614	466.111	10	1.35386
Dscam1M	134	21.7867	1	2.89648
gdl	394	246.9	531	135.717
S1P	3418	3270.01	179	3.45435
CG33253	159	36.4077	1	1.73328
CG11852	195	62.6428	1	1.00738
Galk_1	720	572.065	253	27.9086
CG34383	9511	9363.01	140.59	0.947551
mt:ATPase6_2	116	14.038	31	139.354
CG34355_1	162	38.397	2	3.28696
CG5435	238	98.6279	4	2.55931
Blimp-1_1	217	80.597	0	0
Tret1-1	594	446.116	5	0.707268
Atet	1252	1104.01	10	0.571595
CG8778_1	116	14.038	40	179.812
Rpn8_1	125	17.5528	83	298.397
mys	4207	4059.01	1424	22.1387
CG30158_2	411	263.728	3	0.71784
nompB	722	574.065	1	0.109926
Rpn10_1	2498	2350.01	5115	137.353
sna	1028	880.013	688	49.3357
Golgin84	1734	1586.01	322	12.8118
LManI	813	665.05	8	0.759098
CG6404	1920	1772.01	2889	102.883
nsl1	6512	6364.01	1575	15.6175
CG4557	4296	4148.01	3763	57.2475
ZnT41F	101	10.2561	0	0
NaPi-T_1	177	48.9841	0	0
CG17528	3939	3791.01	1742	28.9971
CG31064	514	366.2	5	0.861617
CG13280	785	637.05	6	0.594347
CG11837	1324	1176.01	254	13.6296
CG7137	2241	2093.01	1125	33.919
Fmo-2	1785	1637.01	9	0.346939
CG1718	1216	1068.01	1	0.0590862
CG11966_2	1625	1477.01	25	1.06811
RpA-70	1861	1713.01	567	20.8874
Rcd1	3602	3454.01	2202	40.2305
CG4611	3042	2894.01	874	19.0578
Dmtn	2867	2719.01	677	15.7123
NimB5	1454	1306.01	10	0.483187
RpS2_1	931	783.023	0	0
Gk2_1	1839	1691.01	161	6.00816
Nhe1_1	128	18.8522	29	97.0728
CG14964_1	481	333.308	3	0.567986
eyg	123	16.657	0	0
Osi6_1	223	85.6227	1	0.73701
P5cr-2	556	408.138	1	0.154616
Jheh2_1	622	474.105	3280	436.578
Rel	4103	3955.01	1578	25.178
Scp1	143	26.5973	1	2.3726
CG33181	6057	5909.01	836.74	8.93589
Obp73a	379	232.134	2	0.543694
Oaz	4358	4210.01	8	0.119914
CG6179_1	335	189.239	302	100.707
Alr	580	432.122	106	15.4797
Brd8	4088	3940.01	1158.54	18.5557
mTTF	5248	5100.01	29019	359.065
Ufd1-like_1	104	10.823	119	693.84
Adat1	937	789.023	793	63.4229
GalNAc-T2_1	273	130.291	49	23.7326
CG14445	772	624.05	7	0.707849
mAChR-A_1	449	301.462	2	0.418658
CG13397	1848	1700.01	2429	90.1649
CanA1	1404	1256.01	8	0.401937
CG4582	2223	2075.01	241	7.32923
l(2)k09848	1653	1505.01	953	39.959
CG42319_1	1948	1800.01	115	4.03167
CG6950_1	11543	11395	0	0
CG9044_1	21063	20915	120.361	0.363153
sqz	1169	1021.01	7	0.432642
paraA	261	119.197	0	0
CG32549	2100	1952.01	1861	60.1625
CG6656_1	333	187.3	0	0
Asator	5215	5067.01	280	3.48713
armi	4832	4684.01	1459	19.6562
CG8248	1271	1123.01	12	0.674309
gsb_1	184	54.2228	2	2.32761
CG15312_1	245	104.749	1	0.602439
CG13101_1	299	154.727	131	53.4278
Hn	273	130.291	0	0
CG11596	3073	2925.01	3917	84.5061
stet_2	2464	2316.01	16	0.435955
RhoGAP54D_1	1716	1568.01	1239	49.8636
DAAM	5054	4906.01	1015.11	13.057
Rchy1	3228	3080.01	9.52601	0.195173
CG11070	3699	3551.01	418	7.42825
CG33056_1	695	547.079	2	0.230697
CG32846	1407	1259.01	5	0.250612
CG17834	880	732.033	157	13.5342
CG3032	2772	2624.01	629	15.1268
Mms19	3384	3236.01	959	18.7012
cutlet	1415	1267.01	68	3.3868
igl	100	10.1187	0	0
CHES-1-like	2518	2370.01	60	1.59758
CG32441	1087	939.013	1739	116.867
Ddc_1	270	127.506	3	1.48475
Sox14	2360	2212.01	28	0.79879
AIMP1	2585	2437.01	2004	51.8922
CG11593	2534	2386.01	1166	30.8381
Nup107	2971	2823.01	1718	38.4037
Not3_1	3362	3214.01	1260.57	24.7503
Ocrl	4075	3927.01	1042	16.7443
Pcyt1	4110	3962.01	6450	102.732
Cngl	301	156.607	0	0
para_1	120	15.477	0	0
CG13759	243	102.973	1	0.612827
CG31849	3271	3123.01	262	5.29407
verm_2	212	76.4008	1	0.82597
CG18130_1	302	157.553	1	0.400531
pcs_1	1801	1653.01	271	10.3456
CG14015	456	308.44	3	0.613781
CG14183_1	424	276.603	0	0
mt:CoI_1	959	811.013	0	0
klar	3809	3661.01	756	13.0312
PH4alphaMP	100	10.1187	0	0
Elp3_2	1975	1827.01	960	33.1583
Mctp_1	117	14.3711	0	0
hrg_1	3017	2869.01	3923	86.2875
Gr63a	153	32.5669	1	1.9377
Mkrn1	827	679.05	1886	175.268
dgo	218	81.4194	2	1.55012
GEFmeso	3003	2855.01	596	13.1735
sage	254	112.801	2	1.11886
CG5162	790	642.05	155	15.2344
Gen_1	13482	13334	6.9124	0.0327137
CG9304	1366	1218.01	522	27.0446
Rack1_1	889	741.033	5	0.425789
sima	2071	1923.01	242	7.94137
bun	6325	6177.01	345.242	3.52701
jus	813	665.05	3	0.284662
Cht5	101	10.2561	0	0
CG2082_1	502	354.24	6	1.06885
Acph-1	3070	2922.01	6010	129.794
Reep1	3779	3631.01	1107	19.239
Duba	969	821.013	476	36.5864
isopeptidase-T-3	2404	2256.01	702	19.6362
CG40178	3558	3410.01	1324	24.5016
CG31221	117	14.3711	0	0
TwdlT	114	13.3864	0	0
HLH3B	165	40.45	0	0
CG10958	1634	1486.01	13	0.552056
mahe	3930	3782.01	3420	57.0644
uex	3111	2963.01	551	11.7349
smp-30	355	208.665	9	2.72179
CG32533	4666	4518.01	287	4.00864
CG9601	620	472.105	58	7.75268
Pez	4008	3860.01	215	3.51489
Cht6_1	219	82.2549	0	0
CG14721	1521	1373.01	524	24.0835
CG5577	1301	1153.01	57	3.11963
CG1737	4384	4236.01	2913	43.3956
PGRP-LA	1639	1491.01	16	0.677175
WDR79	1798	1650.01	394	15.0685
CG11836_1	127	18.4292	0	0
CG4766	120	15.477	0	0
CG32176_1	659	511.105	398	49.14
CG9593	1055	907.013	6	0.417446
CG4238_1	2887	2739.01	408	9.40001
CG13562	598	450.116	2	0.280393
Lsp1gamma_2	621	473.105	3	0.400153
MED30	2103	1955.01	536	17.3012
MCU	1540	1392.01	280.637	12.7222
CG6700_2	28532	28384	349.212	0.776386
Ror_1	239	99.4934	5	3.17131
chrb	302	157.553	58	23.2308
CG17669	332	186.333	1	0.338666
mEFTs_1	1139	991.013	616	39.2251
CG5377	588	440.122	110	15.7718
CG42788	347	200.883	0	0
CG6791	2124	1976.01	1119	35.7357
CG14655	987	839.013	13	0.977771
Lig4	3114	2966.01	100	2.1276
CG9171_1	1818	1670.01	331	12.5075
Hnf4	3521	3373.01	36	0.673514
CG43798	27167	27019	1.15942	0.00270789
acj6_1	179	50.4734	0	0
ImpL1_1	220	83.0968	4	3.03765
Vps16A	2946	2798.01	656	14.795
Myo28B1_1	3009	2861.01	7	0.154398
Cyt-b5-r_1	372	225.286	0	0
CG6843_2	249	108.348	300	174.729
anne	4734	4586.01	684	9.41203
Plp	4006	3858.01	135.813	2.22147
CG7402_2	1059	911.013	7	0.484882
para_2	684	536.079	0	0
Tet	1426	1278.01	5	0.246886
gce	4659	4511.01	531.513	7.43537
Stt3A_1	2283	2135.01	1655.03	48.918
CG9143	296	151.879	55	22.8522
for	3135	2987.01	1618	34.1825
CG3091	1808	1660.01	120	4.56176
Cp7Fb	1372	1224.01	6	0.309334
CG10420	1490	1342.01	281	13.2133
CG5096	2068	1920.01	826.447	27.1627
CG6465_2	847	699.042	28	2.52765
sub	2096	1948.01	2732	88.5016
CG42672	1079	931.013	1324	89.7418
Mal-A2	219	82.2549	0	0
CG3902_1	139	24.3904	114	294.949
lin	3880	3732.01	63	1.06527
ppk31	1979	1831.01	574	19.7826
sfl	3533	3385.01	60	1.11854
ND-24_1	106	11.1955	221	1245.7
CG15537	129	19.3033	0	0
CG32809	160	37.0613	0	0
mfas	3297	3149.01	2433	48.7562
CG33966	383	236.06	2	0.53465
mtg	571	423.122	0	0
CG3104_1	575	427.122	1	0.147744
odd	519	371.19	613	104.214
CG3568	1097	949.013	23	1.52939
Dh31-R	5993	5845.01	258	2.78546
bol_1	126	17.9702	19	66.7212
CG17807	2649	2501.01	698	17.6117
Act57B_3	101	10.2561	0	0
CG5555_1	1416	1268.01	1232	61.3125
rgn	378	231.16	2	0.545984
CG8051	322	176.648	1	0.357235
CG2701	2731	2583.01	860	21.0104
Tm1	2450	2302.01	1335.26	36.6033
CG8641	1207	1059.01	23	1.37053
pre-lola-G	1443	1295.01	3269	159.295
CG3376	114	13.3864	261	1230.38
CG31156	2535	2387.01	973	25.7229
CG31998	7508	7360.01	3657	31.3551
Pfrx	3083	2935.01	224	4.81615
CG10339	215	78.9107	2	1.5994
RpS5a_1	3437	3289.01	0	0
HHEX	411	263.728	7	1.67496
CG30022_1	563	415.132	536	81.478
Epg5	5801	5653.01	57	0.636293
Appl_2	538	390.157	1	0.161742
